  2.58291457   1.55275000 180.00000000  41289.200368564554          174
  2.59095477   1.55275000 180.00000000  41492.20478683302           175
  2.59899497   1.55275000 180.00000000  41689.51496870841           176
  2.60703518   1.55275000 180.00000000  41880.88887950229           177
  2.61507538   1.55275000 180.00000000  42066.08633717673           178
  2.62311558   1.55275000 180.00000000  42244.87091455868           179
  2.63115578   1.55275000 180.00000000  42417.01192983641           180
  2.63919598   1.55275000 180.00000000  42582.28651505506           181
  2.64723618   1.55275000 180.00000000  42740.48175118803           182
  2.65527638   1.55275000 180.00000000  42891.39685713978           183
  2.66331658   1.55275000 180.00000000  43034.84541889626           184
  2.67135678   1.55275000 180.00000000  43170.65764385033           185
  2.67939698   1.55275000 180.00000000  43298.68262439056           186
  2.68743719   1.55275000 180.00000000  43418.79059370292           187
  2.69547739   1.55275000 180.00000000  43530.87515594923           188
  2.70351759   1.55275000 180.00000000  43634.8554720387            189
  2.71155779   1.55275000 180.00000000  43730.67838160873           190
  2.71959799   1.55275000 180.00000000  43818.32044114694           191
  2.72763819   1.55275000 180.00000000  43897.78985773268           192
  2.73567839   1.55275000 180.00000000  43969.12829755572           193
  2.74371859   1.55275000 180.00000000  44032.41254821297           194
  2.75175879   1.55275000 180.00000000  44087.75601371112           195
  2.75979899   1.55275000 180.00000000  44135.31002128697           196
  2.76783920   1.55275000 180.00000000  44175.26491956028           197
  2.77587940   1.55275000 180.00000000  44207.85094789189           198
  2.78391960   1.55275000 180.00000000  44233.33885780107           199
  2.79195980   1.55275000 180.00000000  44252.040267955956          200
  2.80000000   1.55275000 180.00000000  44264.30773555421           201
  1.55275000   1.55275000 180.00000000  9.566869078492246e-6        202
  1.55275000   1.55275000 180.25125628  0.27498414663304405         203
  1.55275000   1.55275000 180.50251256  1.0999236696556431          204
  1.55275000   1.55275000 180.75376884  2.474875415331665           205
  1.55275000   1.55275000 181.00502513  4.3999179442595935          206
  1.55275000   1.55275000 181.25628141  6.875160743047671           207
  1.55275000   1.55275000 181.50753769  9.90074373226383            208
  1.55275000   1.55275000 181.75879397  13.476836642249623          209
  1.55275000   1.55275000 182.01005025  17.603638263401326          210
  1.55275000   1.55275000 182.26130653  22.281375578438915          211
  1.55275000   1.55275000 182.51256281  27.51030278565054           212
  1.55275000   1.55275000 182.76381910  33.290700223242226          213
  1.55275000   1.55275000 183.01507538  39.622873205948174          214
  1.55275000   1.55275000 183.26633166  46.507150786194636          215
  1.55275000   1.55275000 183.51758794  53.943884452958024          216
  1.55275000   1.55275000 183.76884422  61.93344678222167           217
  1.55275000   1.55275000 184.02010050  70.47623005378271           218
  1.55275000   1.55275000 184.27135678  79.57264484959626           219
  1.55275000   1.55275000 184.52261307  89.22311864941202           220
  1.55275000   1.55275000 184.77386935  99.42809443968699           221
  1.55275000   1.55275000 185.02512563  110.18802935208802          222
  1.55275000   1.55275000 185.27638191  121.50339334781003          223
  1.55275000   1.55275000 185.52763819  133.37466796395978          224
  1.55275000   1.55275000 185.77889447  145.80234513805323          225
  1.55275000   1.55275000 186.03015075  158.78692612616965          226
  1.55275000   1.55275000 186.28140704  172.3289205300337           227
  1.55275000   1.55275000 186.53266332  186.42884544745556          228
  1.55275000   1.55275000 186.78391960  201.08722475986633          229
  1.55275000   1.55275000 187.03517588  216.30458856983182          230
  1.55275000   1.55275000 187.28643216  232.08147280029021          231
  1.55275000   1.55275000 187.53768844  248.4184189662181           232
  1.55275000   1.55275000 187.78894472  265.31597412798             233
  1.55275000   1.55275000 188.04020101  282.7746910344126           234
  1.55275000   1.55275000 188.29145729  300.7951284621536           235
  1.55275000   1.55275000 188.54271357  319.37785175598793          236
  1.55275000   1.55275000 188.79396985  338.52343357354704          237
  1.55275000   1.55275000 189.04522613  358.2324548357669           238
  1.55275000   1.55275000 189.29648241  378.50550588280777          239
